query_id,iteration,docno,rank,score
PLAIN-2,Q0,MED-5250,62,4.634472554153732
PLAIN-2,Q0,MED-1248,63,4.63150965262691
PLAIN-2,Q0,MED-1486,64,4.63150965262691
PLAIN-2,Q0,MED-2323,65,4.63150965262691
PLAIN-2,Q0,MED-2759,66,4.63150965262691
PLAIN-2,Q0,MED-4827,67,4.626162142794104
PLAIN-2,Q0,MED-2439,68,4.6041424960162125
PLAIN-2,Q0,MED-3127,69,4.6041424960162125
PLAIN-2,Q0,MED-3442,70,4.6041424960162125
PLAIN-2,Q0,MED-3551,71,4.6041424960162125
PLAIN-2,Q0,MED-3696,72,4.6041424960162125
PLAIN-2,Q0,MED-3848,73,4.6041424960162125
PLAIN-2,Q0,MED-4162,74,4.6041424960162125
PLAIN-2,Q0,MED-4450,75,4.6041424960162125
PLAIN-2,Q0,MED-4643,76,4.6041424960162125
PLAIN-2,Q0,MED-4714,77,4.6041424960162125
PLAIN-2,Q0,MED-4759,78,4.6041424960162125
PLAIN-2,Q0,MED-5357,79,4.6041424960162125
PLAIN-2,Q0,MED-1885,80,4.597820013681026
PLAIN-2,Q0,MED-4838,81,4.597820013681026
PLAIN-2,Q0,MED-3205,82,4.559640130613927
PLAIN-2,Q0,MED-5087,83,4.559640130613927
PLAIN-2,Q0,MED-4829,84,4.502625523068386
PLAIN-2,Q0,MED-3398,85,4.475273502140925
PLAIN-2,Q0,MED-5012,86,4.475273502140925
PLAIN-2,Q0,MED-4514,87,4.412659031907374
PLAIN-2,Q0,MED-1371,88,4.411486156648465
PLAIN-2,Q0,MED-1732,89,4.398906195747581
PLAIN-2,Q0,MED-2139,90,4.398906195747581
PLAIN-2,Q0,MED-3836,91,4.398906195747581
PLAIN-2,Q0,MED-3844,92,4.398906195747581
PLAIN-2,Q0,MED-3854,93,4.398906195747581
PLAIN-2,Q0,MED-4050,94,4.398906195747581
PLAIN-2,Q0,MED-4069,95,4.398906195747581
PLAIN-2,Q0,MED-4693,96,4.398906195747581
PLAIN-2,Q0,MED-4783,97,4.398906195747581
PLAIN-2,Q0,MED-5116,98,4.398906195747581
PLAIN-2,Q0,MED-5182,99,4.398906195747581
PLAIN-2,Q0,MED-5195,100,4.398906195747581
PLAIN-2,Q0,MED-5197,101,4.398906195747581
PLAIN-2,Q0,MED-1843,102,4.39318202774051
PLAIN-2,Q0,MED-2143,103,4.39318202774051
PLAIN-2,Q0,MED-3503,104,4.39318202774051
PLAIN-2,Q0,MED-2488,105,4.334083329487466
PLAIN-2,Q0,MED-1377,106,4.283819420483249
PLAIN-2,Q0,MED-1826,107,4.2111864774460415
PLAIN-2,Q0,MED-2426,108,4.2111864774460415
PLAIN-2,Q0,MED-2436,109,4.2111864774460415
PLAIN-2,Q0,MED-3123,110,4.2111864774460415
PLAIN-2,Q0,MED-3142,111,4.2111864774460415
PLAIN-2,Q0,MED-3762,112,4.2111864774460415
PLAIN-2,Q0,MED-3860,113,4.2111864774460415
PLAIN-2,Q0,MED-4465,114,4.2111864774460415
PLAIN-2,Q0,MED-4692,115,4.2111864774460415
PLAIN-2,Q0,MED-5001,116,4.2111864774460415
PLAIN-2,Q0,MED-5086,117,4.2111864774460415
PLAIN-2,Q0,MED-5184,118,4.2111864774460415
PLAIN-2,Q0,MED-5351,119,4.2111864774460415
PLAIN-2,Q0,MED-2808,120,4.178181694320816
PLAIN-2,Q0,MED-3146,121,4.178181694320816
PLAIN-2,Q0,MED-1716,122,4.127665840459926
PLAIN-2,Q0,MED-4296,123,4.110111358354558
PLAIN-2,Q0,MED-1430,124,4.098961775348782
PLAIN-2,Q0,MED-2103,125,4.038832604669975
PLAIN-2,Q0,MED-2430,126,4.038832604669975
PLAIN-2,Q0,MED-3241,127,4.038832604669975
PLAIN-2,Q0,MED-3855,128,4.038832604669975
PLAIN-2,Q0,MED-3857,129,4.038832604669975
PLAIN-2,Q0,MED-3858,130,4.038832604669975
PLAIN-2,Q0,MED-3862,131,4.038832604669975
PLAIN-2,Q0,MED-4094,132,4.038832604669975
PLAIN-2,Q0,MED-4452,133,4.038832604669975
PLAIN-2,Q0,MED-5111,134,4.038832604669975
PLAIN-2,Q0,MED-1488,135,3.9832435631959737
PLAIN-2,Q0,MED-1830,136,3.9832435631959737
PLAIN-2,Q0,MED-2281,137,3.9832435631959737
PLAIN-2,Q0,MED-3055,138,3.9832435631959737
PLAIN-2,Q0,MED-3384,139,3.9832435631959737
PLAIN-2,Q0,MED-4536,140,3.9832435631959737
PLAIN-2,Q0,MED-4539,141,3.9832435631959737
PLAIN-2,Q0,MED-4872,142,3.9832435631959737
PLAIN-2,Q0,MED-719,143,3.921920239093314
PLAIN-2,Q0,MED-724,144,3.921920239093314
PLAIN-2,Q0,MED-3863,145,3.921920239093314
PLAIN-2,Q0,MED-4663,146,3.921920239093314
PLAIN-2,Q0,MED-1551,147,3.8880379302770267
PLAIN-2,Q0,MED-4833,148,3.8880379302770267
PLAIN-2,Q0,MED-841,149,3.8800320951973424
PLAIN-2,Q0,MED-2251,150,3.8800320951973424
PLAIN-2,Q0,MED-2417,151,3.8800320951973424
PLAIN-2,Q0,MED-2662,152,3.8800320951973424
PLAIN-2,Q0,MED-2770,153,3.8800320951973424
PLAIN-2,Q0,MED-3130,154,3.8800320951973424
PLAIN-2,Q0,MED-3200,155,3.8800320951973424
PLAIN-2,Q0,MED-3845,156,3.8800320951973424
PLAIN-2,Q0,MED-4098,157,3.8800320951973424
PLAIN-2,Q0,MED-4532,158,3.8800320951973424
PLAIN-2,Q0,MED-1353,159,3.8056847294529823
PLAIN-2,Q0,MED-1354,160,3.8056847294529823
PLAIN-2,Q0,MED-2301,161,3.8056847294529823
PLAIN-2,Q0,MED-1532,162,3.7332467386087504
PLAIN-2,Q0,MED-3129,163,3.7332467386087504
PLAIN-2,Q0,MED-3698,164,3.7332467386087504
PLAIN-2,Q0,MED-4786,165,3.7332467386087504
PLAIN-2,Q0,MED-5066,166,3.7332467386087504
PLAIN-2,Q0,MED-5352,167,3.7332467386087504
PLAIN-2,Q0,MED-5358,168,3.7332467386087504
PLAIN-2,Q0,MED-2709,169,3.720106574504088
PLAIN-2,Q0,MED-4926,170,3.720106574504088
PLAIN-2,Q0,MED-4960,171,3.720106574504088
PLAIN-2,Q0,MED-5173,172,3.720106574504088
PLAIN-2,Q0,MED-1555,173,3.697759119592756
PLAIN-2,Q0,MED-2571,174,3.59716260757449
PLAIN-2,Q0,MED-3238,175,3.59716260757449
PLAIN-2,Q0,MED-4678,176,3.59716260757449
PLAIN-2,Q0,MED-4751,177,3.59716260757449
PLAIN-2,Q0,MED-1125,178,3.538046248110889
PLAIN-2,Q0,MED-2596,179,3.538046248110889
PLAIN-2,Q0,MED-5258,180,3.538046248110889
PLAIN-2,Q0,MED-5259,181,3.538046248110889
PLAIN-2,Q0,MED-2525,182,3.5252356859893186
PLAIN-2,Q0,MED-3471,183,3.5252356859893186
PLAIN-2,Q0,MED-4676,184,3.5252356859893186
PLAIN-2,Q0,MED-2101,185,3.524350067227114
PLAIN-2,Q0,MED-1348,186,3.4941694331349935
PLAIN-2,Q0,MED-2267,187,3.4941694331349935
PLAIN-2,Q0,MED-2102,188,3.4706506177415113
PLAIN-2,Q0,MED-2434,189,3.4706506177415113
PLAIN-2,Q0,MED-3139,190,3.4706506177415113
PLAIN-2,Q0,MED-4787,191,3.4706506177415113
PLAIN-2,Q0,MED-1282,192,3.3729744121068514
PLAIN-2,Q0,MED-2306,193,3.3729744121068514
PLAIN-2,Q0,MED-2311,194,3.3729744121068514
PLAIN-2,Q0,MED-3649,195,3.3729744121068514
PLAIN-2,Q0,MED-4127,196,3.3729744121068514
PLAIN-2,Q0,MED-4351,197,3.3729744121068514
PLAIN-2,Q0,MED-4809,198,3.3729744121068514
PLAIN-2,Q0,MED-5209,199,3.3729744121068514
PLAIN-2,Q0,MED-2849,200,3.3680932147488165
PLAIN-2,Q0,MED-4099,201,3.3680932147488165
PLAIN-2,Q0,MED-4556,202,3.3680932147488165
PLAIN-2,Q0,MED-2438,203,3.3527351274966763
PLAIN-2,Q0,MED-3110,204,3.3527351274966763
PLAIN-2,Q0,MED-4899,205,3.3527351274966763
PLAIN-2,Q0,MED-5117,206,3.2425687283491116
PLAIN-2,Q0,MED-5037,207,3.229793833325636
PLAIN-2,Q0,MED-1207,208,3.224362595965179
PLAIN-2,Q0,MED-1552,209,3.224362595965179
PLAIN-2,Q0,MED-1968,210,3.224362595965179
PLAIN-2,Q0,MED-2008,211,3.224362595965179
PLAIN-2,Q0,MED-2076,212,3.224362595965179
PLAIN-2,Q0,MED-5178,213,3.224362595965179
PLAIN-2,Q0,MED-1127,214,3.2226192070191377
PLAIN-2,Q0,MED-1236,215,3.2226192070191377
PLAIN-2,Q0,MED-1388,216,3.2226192070191377
PLAIN-2,Q0,MED-2308,217,3.2226192070191377
PLAIN-2,Q0,MED-3385,218,3.2226192070191377
PLAIN-2,Q0,MED-5216,219,3.2226192070191377
PLAIN-2,Q0,MED-5341,220,3.139411847322555
PLAIN-2,Q0,MED-2653,221,3.1324015198911117
PLAIN-2,Q0,MED-751,222,3.092397083721721
PLAIN-2,Q0,MED-1205,223,3.092397083721721
PLAIN-2,Q0,MED-1429,224,3.092397083721721
PLAIN-2,Q0,MED-2099,225,3.092397083721721
PLAIN-2,Q0,MED-2528,226,3.092397083721721
PLAIN-2,Q0,MED-2660,227,3.092397083721721
PLAIN-2,Q0,MED-4031,228,3.092397083721721
PLAIN-2,Q0,MED-4353,229,3.092397083721721
PLAIN-2,Q0,MED-2155,230,3.085096572342461
PLAIN-2,Q0,MED-2740,231,3.085096572342461
PLAIN-2,Q0,MED-5244,232,3.085096572342461
PLAIN-2,Q0,MED-1663,233,2.970808921880382
PLAIN-2,Q0,MED-4298,234,2.970808921880382
PLAIN-2,Q0,MED-4510,235,2.970808921880382
PLAIN-2,Q0,MED-1563,236,2.9588308880800374
PLAIN-2,Q0,MED-2588,237,2.9588308880800374
PLAIN-2,Q0,MED-3648,238,2.9588308880800374
PLAIN-2,Q0,MED-5163,239,2.9588308880800374
PLAIN-2,Q0,MED-4068,240,2.951610763737452
PLAIN-2,Q0,MED-4223,241,2.8658912858395778
PLAIN-2,Q0,MED-1190,242,2.8584203549160656
PLAIN-2,Q0,MED-2370,243,2.8584203549160656
PLAIN-2,Q0,MED-5146,244,2.8584203549160656
PLAIN-2,Q0,MED-5329,245,2.8584203549160656
PLAIN-2,Q0,MED-717,246,2.8424943377790464
PLAIN-2,Q0,MED-1028,247,2.8424943377790464
PLAIN-2,Q0,MED-3141,248,2.8424943377790464
PLAIN-2,Q0,MED-3763,249,2.8424943377790464
PLAIN-2,Q0,MED-4950,250,2.8424943377790464
PLAIN-2,Q0,MED-5030,251,2.8424943377790464
PLAIN-2,Q0,MED-3791,252,2.825804904076711
PLAIN-2,Q0,MED-1192,253,2.8052869837527443
PLAIN-2,Q0,MED-963,254,2.7542253532552974
PLAIN-2,Q0,MED-1874,255,2.7542253532552974
PLAIN-2,Q0,MED-2432,256,2.7542253532552974
PLAIN-2,Q0,MED-3198,257,2.7542253532552974
PLAIN-2,Q0,MED-5266,258,2.7542253532552974
PLAIN-2,Q0,MED-1381,259,2.734960035295208
PLAIN-2,Q0,MED-2040,260,2.734960035295208
PLAIN-2,Q0,MED-4962,261,2.734960035295208
PLAIN-2,Q0,MED-5299,262,2.734960035295208
PLAIN-2,Q0,MED-3717,263,2.6614182702299107
PLAIN-2,Q0,MED-754,264,2.6573594153199216
PLAIN-2,Q0,MED-2814,265,2.6527951959235923
PLAIN-2,Q0,MED-1387,266,2.6352654032829452
PLAIN-2,Q0,MED-2646,267,2.6352654032829452
PLAIN-2,Q0,MED-4202,268,2.6352654032829452
PLAIN-2,Q0,MED-998,269,2.5738762357978837
PLAIN-2,Q0,MED-1227,270,2.5738762357978837
PLAIN-2,Q0,MED-2100,271,2.5738762357978837
PLAIN-2,Q0,MED-2700,272,2.5738762357978837
PLAIN-2,Q0,MED-3386,273,2.5738762357978837
PLAIN-2,Q0,MED-4641,274,2.5738762357978837
PLAIN-2,Q0,MED-4646,275,2.5738762357978837
PLAIN-2,Q0,MED-4724,276,2.5738762357978837
PLAIN-2,Q0,MED-5065,277,2.5738762357978837
PLAIN-2,Q0,MED-3699,278,2.553523415177585
PLAIN-2,Q0,MED-758,279,2.542583279543164
PLAIN-2,Q0,MED-1618,280,2.542583279543164
PLAIN-2,Q0,MED-2039,281,2.542583279543164
PLAIN-2,Q0,MED-4093,282,2.542583279543164
PLAIN-2,Q0,MED-4151,283,2.542583279543164
PLAIN-2,Q0,MED-4967,284,2.542583279543164
PLAIN-2,Q0,MED-3718,285,2.5015169352114817
PLAIN-2,Q0,MED-4227,286,2.4989719290237447
PLAIN-2,Q0,MED-2134,287,2.491367886933613
PLAIN-2,Q0,MED-2137,288,2.491367886933613
PLAIN-2,Q0,MED-4752,289,2.491367886933613
PLAIN-2,Q0,MED-3797,290,2.4640381759651726
PLAIN-2,Q0,MED-3840,291,2.4640381759651726
PLAIN-2,Q0,MED-4184,292,2.4640381759651726
PLAIN-2,Q0,MED-2082,293,2.456198913348808
PLAIN-2,Q0,MED-2402,294,2.456198913348808
PLAIN-2,Q0,MED-3318,295,2.4249650171826684
PLAIN-2,Q0,MED-4835,296,2.4037411280765344
PLAIN-2,Q0,MED-1284,297,2.3754914969905596
PLAIN-2,Q0,MED-3094,298,2.3631909385962797
PLAIN-2,Q0,MED-3843,299,2.3631909385962797
PLAIN-2,Q0,MED-4861,300,2.3552154454434726
PLAIN-2,Q0,MED-1928,301,2.348459921060426
PLAIN-2,Q0,MED-2120,302,2.348459921060426
PLAIN-2,Q0,MED-3280,303,2.348459921060426
PLAIN-2,Q0,MED-3729,304,2.348459921060426
PLAIN-2,Q0,MED-3748,305,2.348459921060426
PLAIN-2,Q0,MED-4820,306,2.348459921060426
PLAIN-2,Q0,MED-1817,307,2.2893661216760535
PLAIN-2,Q0,MED-3000,308,2.2893661216760535
PLAIN-2,Q0,MED-3444,309,2.2893661216760535
PLAIN-2,Q0,MED-4483,310,2.2893661216760535
PLAIN-2,Q0,MED-4898,311,2.2893661216760535
PLAIN-2,Q0,MED-4940,312,2.2702740089378737
PLAIN-2,Q0,MED-1559,313,2.227098803227756
PLAIN-2,Q0,MED-2494,314,2.227098803227756
PLAIN-2,Q0,MED-2696,315,2.227098803227756
PLAIN-2,Q0,MED-4638,316,2.227098803227756
PLAIN-2,Q0,MED-1611,317,2.221057306829324
PLAIN-2,Q0,MED-1718,318,2.221057306829324
PLAIN-2,Q0,MED-1728,319,2.221057306829324
PLAIN-2,Q0,MED-2067,320,2.221057306829324
PLAIN-2,Q0,MED-2075,321,2.221057306829324
PLAIN-2,Q0,MED-2568,322,2.221057306829324
PLAIN-2,Q0,MED-2574,323,2.221057306829324
PLAIN-2,Q0,MED-2607,324,2.221057306829324
PLAIN-2,Q0,MED-3445,325,2.221057306829324
PLAIN-2,Q0,MED-3484,326,2.221057306829324
PLAIN-2,Q0,MED-3703,327,2.221057306829324
PLAIN-2,Q0,MED-3722,328,2.221057306829324
PLAIN-2,Q0,MED-3731,329,2.221057306829324
PLAIN-2,Q0,MED-4224,330,2.221057306829324
PLAIN-2,Q0,MED-4484,331,2.221057306829324
PLAIN-2,Q0,MED-4647,332,2.221057306829324
PLAIN-2,Q0,MED-4825,333,2.221057306829324
PLAIN-2,Q0,MED-5035,334,2.221057306829324
PLAIN-2,Q0,MED-3833,335,2.1843873534207088
PLAIN-2,Q0,MED-3841,336,2.1843873534207088
PLAIN-2,Q0,MED-4055,337,2.1843873534207088
PLAIN-2,Q0,MED-2507,338,2.1681289535776034
PLAIN-2,Q0,MED-5355,339,2.1681289535776034
PLAIN-2,Q0,MED-1565,340,2.112201395035711
PLAIN-2,Q0,MED-1333,341,2.1067664271000797
PLAIN-2,Q0,MED-1414,342,2.1067664271000797
PLAIN-2,Q0,MED-2106,343,2.1067664271000797
PLAIN-2,Q0,MED-2153,344,2.1067664271000797
PLAIN-2,Q0,MED-2200,345,2.1067664271000797
PLAIN-2,Q0,MED-2243,346,2.1067664271000797
PLAIN-2,Q0,MED-2544,347,2.1067664271000797
PLAIN-2,Q0,MED-2578,348,2.1067664271000797
PLAIN-2,Q0,MED-2579,349,2.1067664271000797
PLAIN-2,Q0,MED-2794,350,2.1067664271000797
PLAIN-2,Q0,MED-3281,351,2.1067664271000797
PLAIN-2,Q0,MED-3295,352,2.1067664271000797
PLAIN-2,Q0,MED-3306,353,2.1067664271000797
PLAIN-2,Q0,MED-3550,354,2.1067664271000797
PLAIN-2,Q0,MED-3555,355,2.1067664271000797
PLAIN-2,Q0,MED-3562,356,2.1067664271000797
PLAIN-2,Q0,MED-3634,357,2.1067664271000797
PLAIN-2,Q0,MED-3726,358,2.1067664271000797
PLAIN-2,Q0,MED-3767,359,2.1067664271000797
PLAIN-2,Q0,MED-4024,360,2.1067664271000797
PLAIN-2,Q0,MED-4196,361,2.1067664271000797
PLAIN-2,Q0,MED-4330,362,2.1067664271000797
PLAIN-2,Q0,MED-4464,363,2.1067664271000797
PLAIN-2,Q0,MED-5190,364,2.1067664271000797
PLAIN-2,Q0,MED-5198,365,2.1067664271000797
PLAIN-2,Q0,MED-5353,366,2.1067664271000797
PLAIN-2,Q0,MED-1829,367,2.104762170397509
PLAIN-2,Q0,MED-3799,368,2.104762170397509
PLAIN-2,Q0,MED-4072,369,2.104762170397509
PLAIN-2,Q0,MED-2941,370,2.099539269990235
PLAIN-2,Q0,MED-2150,371,2.0307378130494507
PLAIN-2,Q0,MED-4662,372,2.0307378130494507
PLAIN-2,Q0,MED-852,373,2.003662234875908
PLAIN-2,Q0,MED-1567,374,2.003662234875908
PLAIN-2,Q0,MED-1818,375,2.003662234875908
PLAIN-2,Q0,MED-2129,376,2.003662234875908
PLAIN-2,Q0,MED-2174,377,2.003662234875908
PLAIN-2,Q0,MED-2255,378,2.003662234875908
PLAIN-2,Q0,MED-2577,379,2.003662234875908
PLAIN-2,Q0,MED-2773,380,2.003662234875908
PLAIN-2,Q0,MED-2774,381,2.003662234875908
PLAIN-2,Q0,MED-3557,382,2.003662234875908
PLAIN-2,Q0,MED-3620,383,2.003662234875908
PLAIN-2,Q0,MED-3784,384,2.003662234875908
PLAIN-2,Q0,MED-4030,385,2.003662234875908
PLAIN-2,Q0,MED-4089,386,2.003662234875908
PLAIN-2,Q0,MED-4470,387,2.003662234875908
PLAIN-2,Q0,MED-4486,388,2.003662234875908
PLAIN-2,Q0,MED-4534,389,2.003662234875908
PLAIN-2,Q0,MED-4824,390,2.003662234875908
PLAIN-2,Q0,MED-5033,391,2.003662234875908
PLAIN-2,Q0,MED-5139,392,2.003662234875908
PLAIN-2,Q0,MED-5159,393,2.003662234875908
PLAIN-2,Q0,MED-5205,394,2.003662234875908
PLAIN-2,Q0,MED-5237,395,2.003662234875908
PLAIN-2,Q0,MED-4049,396,1.9617434165635625
PLAIN-2,Q0,MED-890,397,1.9101789447635982
PLAIN-2,Q0,MED-1045,398,1.9101789447635982
PLAIN-2,Q0,MED-1722,399,1.9101789447635982
PLAIN-2,Q0,MED-1730,400,1.9101789447635982
PLAIN-2,Q0,MED-1813,401,1.9101789447635982
PLAIN-2,Q0,MED-1819,402,1.9101789447635982
PLAIN-2,Q0,MED-2162,403,1.9101789447635982
PLAIN-2,Q0,MED-2414,404,1.9101789447635982
PLAIN-2,Q0,MED-2584,405,1.9101789447635982
PLAIN-2,Q0,MED-2585,406,1.9101789447635982
PLAIN-2,Q0,MED-2769,407,1.9101789447635982
PLAIN-2,Q0,MED-2824,408,1.9101789447635982
PLAIN-2,Q0,MED-2922,409,1.9101789447635982
PLAIN-2,Q0,MED-3245,410,1.9101789447635982
PLAIN-2,Q0,MED-3272,411,1.9101789447635982
PLAIN-2,Q0,MED-3554,412,1.9101789447635982
PLAIN-2,Q0,MED-3624,413,1.9101789447635982
PLAIN-2,Q0,MED-3751,414,1.9101789447635982
PLAIN-2,Q0,MED-3789,415,1.9101789447635982
PLAIN-2,Q0,MED-3875,416,1.9101789447635982
PLAIN-2,Q0,MED-4070,417,1.9101789447635982
PLAIN-2,Q0,MED-4237,418,1.9101789447635982
PLAIN-2,Q0,MED-4383,419,1.9101789447635982
PLAIN-2,Q0,MED-4493,420,1.9101789447635982
PLAIN-2,Q0,MED-4690,421,1.9101789447635982
PLAIN-2,Q0,MED-4705,422,1.9101789447635982
PLAIN-2,Q0,MED-5019,423,1.9101789447635982
PLAIN-2,Q0,MED-5121,424,1.9101789447635982
PLAIN-2,Q0,MED-5166,425,1.9101789447635982
PLAIN-2,Q0,MED-5183,426,1.9101789447635982
PLAIN-2,Q0,MED-5326,427,1.9101789447635982
PLAIN-2,Q0,MED-5337,428,1.9101789447635982
PLAIN-2,Q0,MED-5359,429,1.9101789447635982
PLAIN-2,Q0,MED-838,430,1.8972831475486305
PLAIN-2,Q0,MED-1607,431,1.8708992624850622
PLAIN-2,Q0,MED-1106,432,1.8291070884857028
PLAIN-2,Q0,MED-1139,433,1.825029959949697
PLAIN-2,Q0,MED-1317,434,1.825029959949697
PLAIN-2,Q0,MED-2044,435,1.825029959949697
PLAIN-2,Q0,MED-2158,436,1.825029959949697
PLAIN-2,Q0,MED-2189,437,1.825029959949697
PLAIN-2,Q0,MED-2205,438,1.825029959949697
PLAIN-2,Q0,MED-2245,439,1.825029959949697
PLAIN-2,Q0,MED-2246,440,1.825029959949697
PLAIN-2,Q0,MED-2702,441,1.825029959949697
PLAIN-2,Q0,MED-2775,442,1.825029959949697
PLAIN-2,Q0,MED-3274,443,1.825029959949697
PLAIN-2,Q0,MED-3315,444,1.825029959949697
PLAIN-2,Q0,MED-3790,445,1.825029959949697
PLAIN-2,Q0,MED-4225,446,1.825029959949697
PLAIN-2,Q0,MED-4482,447,1.825029959949697
PLAIN-2,Q0,MED-4544,448,1.825029959949697
PLAIN-2,Q0,MED-4645,449,1.825029959949697
PLAIN-2,Q0,MED-4741,450,1.825029959949697
PLAIN-2,Q0,MED-4886,451,1.825029959949697
PLAIN-2,Q0,MED-4925,452,1.825029959949697
PLAIN-2,Q0,MED-4928,453,1.825029959949697
PLAIN-2,Q0,MED-5082,454,1.825029959949697
PLAIN-2,Q0,MED-5089,455,1.825029959949697
PLAIN-2,Q0,MED-5188,456,1.825029959949697
PLAIN-2,Q0,MED-5189,457,1.825029959949697
PLAIN-2,Q0,MED-5201,458,1.825029959949697
PLAIN-2,Q0,MED-861,459,1.7471483014808684
PLAIN-2,Q0,MED-903,460,1.7471483014808684
PLAIN-2,Q0,MED-1146,461,1.7471483014808684
PLAIN-2,Q0,MED-1152,462,1.7471483014808684
PLAIN-2,Q0,MED-1386,463,1.7471483014808684
PLAIN-2,Q0,MED-1530,464,1.7471483014808684
PLAIN-2,Q0,MED-1599,465,1.7471483014808684
PLAIN-2,Q0,MED-1812,466,1.7471483014808684
PLAIN-2,Q0,MED-1820,467,1.7471483014808684
PLAIN-2,Q0,MED-2136,468,1.7471483014808684
PLAIN-2,Q0,MED-2232,469,1.7471483014808684
PLAIN-2,Q0,MED-2581,470,1.7471483014808684
PLAIN-2,Q0,MED-2604,471,1.7471483014808684
PLAIN-2,Q0,MED-3271,472,1.7471483014808684
PLAIN-2,Q0,MED-3311,473,1.7471483014808684
PLAIN-2,Q0,MED-3627,474,1.7471483014808684
PLAIN-2,Q0,MED-3723,475,1.7471483014808684
PLAIN-2,Q0,MED-3785,476,1.7471483014808684
PLAIN-2,Q0,MED-4373,477,1.7471483014808684
PLAIN-2,Q0,MED-4436,478,1.7471483014808684
PLAIN-2,Q0,MED-4463,479,1.7471483014808684
PLAIN-2,Q0,MED-4487,480,1.7471483014808684
PLAIN-2,Q0,MED-4570,481,1.7471483014808684
PLAIN-2,Q0,MED-4823,482,1.7471483014808684
PLAIN-2,Q0,MED-5191,483,1.7471483014808684
PLAIN-2,Q0,MED-5192,484,1.7471483014808684
PLAIN-2,Q0,MED-5208,485,1.7471483014808684
PLAIN-2,Q0,MED-5349,486,1.7471483014808684
PLAIN-2,Q0,MED-938,487,1.7471483014808684
PLAIN-2,Q0,MED-850,488,1.6756416660736948
PLAIN-2,Q0,MED-951,489,1.6756416660736948
