type,PC1,PC2,PC3,PC4,PC5
True,0.9082156190578397,-0.7779151588931938,0.01896260726447078,0.03397077848519011,-0.19397614132377505
True,0.46278126969096217,1.0342071317269181,-0.18420263880959065,-0.5513086746742749,-1.672397245823251
True,0.27201115870636394,-1.4712862636814334,-0.39743417296283134,-1.906205193913301,-1.5273726036902082
True,0.5463164355445644,-0.766433206620301,0.35249015560058067,-0.3451115805531463,-0.5819950153853574
True,-0.2708850294263923,-0.5525518690684927,-1.5722729993279592,-0.1891233235381471,-1.3759772759963063
True,0.7858400569369178,-1.998561198640082,0.2595983120316537,-0.006024976098091109,0.25175683152916295
True,2.2343150113056756,-0.4918787053277051,-0.9177026985973586,0.41303010310257343,-1.7497962732900425
True,-0.15026049150762835,-0.9911722446122924,0.06657266687583727,0.9800771548346874,0.21319671602617576
True,0.7206599651497853,0.8702688800372709,-0.12726315178601197,-1.536291051139996,0.1654699291947701
True,2.3693800561978744,1.5791659214549347,-0.32243681559363685,0.5464026900210588,-0.8045609000851148
True,1.2867672285835956,0.8864669960161808,-1.3505204113493936,1.239039301296801,-0.49573635947316796
True,0.08307298617856027,0.1289475099398172,-2.0789176976992176,2.405860778604791,1.0989069521813433
True,-0.5327137349012365,0.6010180792069928,2.082165748129745,-1.1702000118663778,-0.8131365842168997
True,0.5911481392442465,-2.460184943765132,1.2137264889810773,-0.005640675673076555,0.03959629960313297
True,-0.8417694505435821,-1.8389263710008232,0.7204305193928906,0.7204696985636244,0.4964503079080447
True,0.5480466477747266,1.3943733233607305,0.6558837089507369,-0.7859660184221985,-0.5165125296650165
True,-0.36338157101523716,0.30775314125321296,-1.1997413846763647,-1.1571975764626963,-0.5343023287807591
True,-0.36592973886999186,-0.7309414419321607,-0.07313900342622374,1.882235176488706,0.30195525177302485
True,1.812157624717122,2.4885755502360816,-0.8442244541448427,0.3392181251930844,0.962685321867932
True,1.0779821949491324,0.3820845667209181,-0.7977265669006793,-0.34065824669160744,-0.8410280353941818
True,1.5693652119025536,1.100151131573909,-0.9234222509742048,0.27609576857025797,0.34200059373639846
True,1.765719993278807,2.5421858577156824,0.11815503797444037,-0.2602865367372386,0.14233676406989018
True,1.64984228349584,2.5465900893620756,0.1303479894750701,-0.24869333388368997,0.238759074513493
True,2.577900588401045,1.8425150172692335,-1.1543387734031076,0.4331383340459529,0.24059617736156472
True,1.8879316477545476,2.5300515734094513,0.37717941809616373,-0.2310942245763139,0.0698877097018962
True,2.8859851279001956,1.5683104028799026,-0.554074710018386,0.710133990801538,-0.8780276763315296
True,1.2783121514194142,-2.180759682627218,0.670462944146695,0.39707928073257837,-0.15065680091737704
True,1.3820279724493296,-2.1806264280632166,0.7553846275873805,0.4656721378130492,-0.14279569000610887
True,1.3825612535126595,-1.1446551974513057,0.7140401893155008,0.4520838372513116,-0.3833058510503749
True,2.9800740152401333,2.108457786499214,-0.7456423646885408,-0.40038318550274615,-0.4821631774124667
True,1.751658392334977,2.544369683862478,0.0996309741510259,-0.26175090849842203,0.9458246920155768
True,0.04510928774948283,-1.165771686192235,2.1882838877248325,-1.6953611052049942,-0.5857895449113405
True,2.282381173253511,2.502316050761617,-0.1234900399739178,-0.6108443573242014,-0.34255946763273076
True,2.086743774812835,1.087189971428491,-1.0829206546519934,0.697297579361815,0.3889195028644235
True,2.1137487319981902,1.0599340025251214,-1.8319405737662025,0.04641690170299056,0.35922295254399866
True,2.0036298531568217,3.4467114107029673,-0.31525947029056345,-1.1324577152063073,0.5091098370924524
True,1.5111327389692204,1.5899720999461588,-0.4547083605590874,-1.1170163915422187,0.7357924827655286
True,2.186305354046833,2.752518398246343,-0.8699402379033063,0.21050696076402192,0.9269291468296397
True,0.5415168179475124,-0.45286228234711756,-0.3234805966495529,0.9274349034402148,-0.5926584797410698
True,2.648530915896885,2.1723659158776307,0.8823679624107621,-0.03835206811959756,-1.62983647399236
True,2.8052963039398917,3.688563782693038,-0.4180093506812526,-0.3021581538026601,0.6396137209765108
True,2.6198025201714885,2.8807062601746765,0.057795858615821226,-0.020829298897538113,-0.2217927232256805
True,0.5739451675681146,1.2994401538802658,-0.8943926706793744,-0.3970345298167782,0.17593472374664126
True,-1.3166589528290507,-1.6404860480730472,-3.145083517342867,-0.31815918731952647,-0.12649994645138185
True,0.6349350698582854,-1.7170593338092959,-0.5160160035037087,0.02541209763737583,-0.14144008974852548
True,0.3912476917079529,-1.8663212067991888,1.466591827583663,-0.3042488004405701,0.18095355304935545
True,2.1703042616682415,2.8174146990116227,0.002088371269390734,-0.05195916762566083,-0.07736433107865175
True,-0.19991252624102918,-0.9902624612026525,-1.4534757332307262,-0.7724996925790454,-0.34965807125981313
True,1.1938559885791047,2.5080378076378245,-0.03893291812282811,-0.7126193306246192,0.01676634023569789
True,0.9660250983347785,0.35819872890230503,-0.2686975115465906,-0.5068311537462815,0.04531143144138258
True,0.5540678135113737,0.21313264313255717,-0.5571871359688682,-0.684287439824386,-0.20299740614173215
True,1.3580224196559374,-0.061326371807147,0.5796761804101042,0.6568316793267679,-1.4153636902979887
True,1.7439883337297688,-1.2391592183758433,0.2806960385526688,1.0241096615800038,-0.33255327948951685
True,0.5490537823425548,-0.16346603778060734,-0.252044206370855,-1.161134753559465,-0.02081470831620658
True,1.5817623151732765,0.587662728900092,-1.3626293256318076,1.1311873117878104,0.6882803412435329
True,1.389340360393378,-0.45967954138910955,0.5130631967549537,1.6070345138273598,-0.02107424012799408
True,1.371762903423945,-0.45836516887566725,0.48497940168153286,1.6505266100363825,-0.03444030377101573
True,0.2737950446643076,-1.1569813757600482,-1.0240695895633871,-1.167406460208259,1.4397294091822144
True,2.2770152767860337,2.3958103899899115,-1.3980205311060387,0.5796549099414361,0.4003713683806048
True,2.1146504125483165,1.9944085818608572,-1.4628417174835644,-0.18279973593538645,0.9622338021335325
True,1.943740717813695,1.2417449761213546,-1.242920952061292,0.14947106704870192,-0.2897589481644317
True,1.7965297553151696,1.860906312235422,-1.215442563791619,0.07376143190688725,1.1929974823818374
True,0.8964286562856518,-0.744243334204309,1.3560454146047536,-0.6081448372170678,-0.35006675208955124
True,1.7120929305094643,2.4108105703916762,0.39697375902552223,-0.03649408121726622,0.32734903939846005
True,0.5092526963120739,-1.1112813928183083,0.9293520624215393,0.19056912594539654,-0.22354192700947814
True,-0.1191314714047208,-1.1113514927429116,-0.12173629265327715,-0.2901344962007995,-0.11543042626695295
True,0.38575867607600056,-0.734304398622164,1.1508672158671285,0.45569229758961105,-0.0887638371962739
True,0.05341526614529625,0.4845043542537051,1.0521747885645285,-0.34353150620218537,0.3859614911083939
True,-0.09431809889944263,-0.8862056832834302,1.7345896744501934,-0.22934486302788473,0.12788396191038698
True,1.2405178398941117,-1.3540484589192319,1.0829625344415679,-0.5064295574549769,-1.2631116750039864
True,2.013906534630777,-1.149244944827436,-0.6857063477896221,0.5766011522928808,-1.0067735959885185
True,-0.8744559524494202,-0.15340873723459592,-2.214854825349582,-1.3464069670546528,-0.3586519578500609
True,-0.3508933347374458,-1.8313964342442914,0.01128035406203855,0.4642034428646899,0.9561931467079244
True,0.7264467983031816,0.17521576740026468,0.46021499601034865,-1.2678396770049107,-1.1309196790261202
True,1.8129656973873967,-0.10993457597377942,0.8611801192616653,-0.6775374727535652,0.03992177505024137
True,1.8475915539518435,1.6083094806368579,0.4336767391194916,0.009988881061135073,0.19555207150214435
True,0.8076644953383072,-0.7050406734056431,1.0892676454583898,0.12617521523986747,-0.6892170259246523
True,-0.9283511658428839,1.4292491218835472,1.2819777670204626,0.27485759629488477,0.7765878652115555
True,2.441709158050162,2.906054864286611,0.3283219497209816,-0.9270787543510146,-0.6414547439968711
True,0.7808356894158335,-2.558487148608494,-0.09721766881652577,0.20938796003424537,-0.28111549487610993
True,0.7203018332249145,-3.1340930094528887,-1.7112250586636264,-0.29766523319143584,-0.7620018170186957
True,2.0531012945327913,2.367675883944785,0.5861094716685648,-0.9965329133349335,0.21603791850273996
True,-0.13602957552878484,-1.013978756933146,-0.34524264322570497,-0.7896529758793137,0.05519748821831929
True,2.6035030353913595,1.9705722202719944,-0.790157837590178,0.35502804603240995,0.06401851481242933
True,2.5065663530655464,1.9311765289326566,-0.6162796373572701,0.4051356800093656,0.18777642282334117
True,1.13828046298221,2.0793720295741878,0.5792403907496908,0.26898851258652173,0.4185467989163633
True,0.030630158395292054,-2.4260269088365276,0.3939128656966473,-0.9779275236826702,-0.6184467127852527
True,0.4752912642732408,1.4614385947211057,0.008686212272841318,-0.714582044775074,-0.02436058331686285
True,0.18642444338729844,1.4946742088722411,2.04029192433962,-3.067444470369638,0.1976061286682215
True,0.31033384476541087,-1.4728385001758104,1.741235545757404,0.6407116994003659,-0.4860870620432906
True,0.2711503551233998,-0.9995426737578004,1.7733303688999165,-0.6365139164187069,-0.228149056211013
True,-0.48570336695488586,-1.6083185181046926,1.418175743629004,-1.5624679943422886,-0.7107623224591245
True,1.256242683101922,-1.4724453626695853,0.2749394670202343,0.05624165960512738,0.37950910513589314
True,2.251493325839632,-0.4745195063323821,0.6167270390541206,-0.6636382915494735,-0.2757367179716168
True,0.23594676317224303,-1.488079969851733,2.002958718051478,-0.9230047699896616,0.05547636962956964
True,2.3180344129430877,1.3719275367862636,-1.5624882845347268,0.03564955422399934,0.22839652329553933
True,-0.9227890856918378,-0.6077651468465107,-1.7464525090241296,-2.0804258625560013,-1.9325607161156102
True,1.0067686547831545,0.8371706073071722,-0.46505836161387476,1.0087104915194482,-0.32951397000080285
True,0.855233845495091,0.804866219066935,-0.6482624533138251,0.8017959378377705,-0.37174102043200286
True,1.4293399679181906,0.22763690472757375,-0.831729645903605,-0.16393324831371,-1.861079128303339
True,2.523882946702486,3.8925515553484313,-0.5684066611583084,-1.1788967200514342,0.7590689635769683
True,2.5307640557239424,2.4218960663204294,-0.7431084087399166,0.8008585341263652,0.44167333583969054
True,2.76147899311461,2.593648807465813,0.43425208275201604,0.9440402399816323,-0.00930675183247658
True,2.763806552912365,2.6714706211292465,0.3427436133781833,0.9475916129478785,-0.03868503514126402
True,1.6830184118114915,1.136496281620058,0.11634214404713282,0.5854852856430717,0.1737665001434789
True,0.9787859151178564,-1.0814799359837939,-0.3191271960486588,0.010082448663925506,-0.49894962958474226
True,-0.32633426072505306,-1.8891004038201782,0.3856733455379869,0.17277986520432573,0.40752555613130054
True,2.0540269114382084,1.5646669045662125,-0.8522514615127464,0.20449569645564405,-0.6857098386967632
True,2.0004911797338765,1.6461385500280594,-0.8260323996182385,0.29333660814707885,-0.7524018929210954
True,1.2382052963729517,-0.49025934736459886,0.8451805278699537,-1.0798221486207888,-0.2512161106322249
True,0.924060946797382,-0.10062634329201657,-0.453686992261269,0.2880541291642592,0.04693615079976673
True,1.2456137572329937,2.0862866843959753,0.0784817348615037,1.5223595693739655,-3.9632305732369186
True,1.3088530054172112,2.059117916237683,0.08783152829935151,1.4366294091721998,-3.9507073094033127
True,1.3637064463924362,2.050236528832476,0.08880828808956762,1.3539779358145825,-3.9831453265320547
True,2.0522469613840624,1.4178856165667162,-1.0047506143151983,0.009070242163824276,-0.8066945831583462
True,1.9901779158144233,2.342737742410509,-1.230375811733395,-0.48105284244307855,-0.1663103916375879
True,2.2874523079224365,2.355393153821712,-1.3274627428848438,-0.24281297249325476,0.43430840376742036
True,1.7687089234810967,2.059891736414107,-1.5247283426866938,-0.11820025584216781,0.08891863381477307
True,1.2929775163387172,-0.03535054027327203,-0.33693920386019005,0.2609350952148517,1.7021919547585365
True,0.5819111662185007,-0.8791569335852616,-0.2763447445859873,0.5835912510521168,-0.5102219920248527
True,2.1087034912847322,1.8660825460100463,-0.13904691634730404,-0.19922517272897433,0.2984438851150218
True,1.4783667120791868,0.7428884435498876,-0.371269494506414,-0.7443584822706318,0.01313391346950153
True,-0.1321352323685526,2.4862795679579937,3.376128649431419,-0.6916908401267533,0.6207401763876629
True,-1.6798162868404973,-0.5346989884604985,-0.569015604326857,0.38566429473519315,0.35057129434666934
True,-0.19933531298268248,-0.17462187125791043,-0.40185284504633273,1.19427863171562,-0.6214296945977519
True,0.5493502620103851,-0.980804936231999,-0.8706435362702409,-1.21174803093141,0.8322943663619938
True,0.41862458934282,-1.304740032578102,0.593420473108105,1.091726324120977,0.271911395172202
True,0.8573993107687163,-0.35383938529470776,-0.8063502808488605,0.10034793465905693,0.3444370341430724
True,0.6579564730303595,-1.8947077471054918,-0.23002005776194068,0.10740906264215054,-0.16773427453778192
True,1.899282811923669,0.5698182644242483,-1.7146053027198431,-0.05194763310395227,-0.01926177417336517
True,1.9070201381581233,0.08800829264576399,0.7071483247006796,-0.9490699821051211,-0.3728354877711361
True,2.4059794266613586,1.9159007395964456,-2.3123652259301926,-0.09362840656261721,0.9502506696790478
True,1.9411581681463221,0.005945112466699093,0.774864383672089,-0.9557432699162867,-0.31190339360433755
True,-0.011993808432380723,1.962227964650841,-1.2075707835746812,-1.1566389040477039,-1.037983878676608
True,0.8080682697343142,-0.5817144853408331,-0.8460993566080277,0.312362054493699,-0.3076013340263856
True,1.7423599504662108,2.664217379939632,-1.1988169291199195,-0.6928522252420746,1.4913344297122442
True,1.2646286690296604,-0.36260403506781363,-1.05016511801338,1.4116643691151536,0.08245582390774511
True,2.921070443756297,2.0720570006509043,-0.9714905874553181,0.6522398839771885,-0.23742272669635342
True,-0.5128797160279713,1.0410447355249015,-2.8264441543848213,-1.036222149009326,-0.018635868703980672
True,0.963811639819849,1.5481557061881983,-0.29136707946706036,0.27646499988316214,0.8715662018231995
True,1.4334646445477175,1.6956425886932376,-0.3914152877739363,0.44377744062507973,0.6366639615147441
True,2.417489619545634,2.5543012237319087,-0.4767593005857894,-0.3178544692756363,-0.003472001361026865
True,1.7101715189669735,1.8480499890409177,-1.692548320580744,0.021550146946388,0.39618413663768487
True,0.9436259101264176,-1.025486969969399,1.1045553534223325,0.704179098602042,0.25986973777698286
True,0.8345642425886785,1.293258763554598,-2.179648821837198,0.5462248936198508,1.916777720042422
True,1.7751311856955503,2.3643207360594065,-1.5510670380822387,-0.5330931328123255,0.21976400467164173
True,0.14899015889857037,0.026952483971931333,0.22122744496597022,-1.03709083341363,0.42633823058359416
True,0.7769157299098466,-1.7589185943043453,1.1967812234981843,-0.6584303699778595,-0.12467636306460902
True,1.8612259052456483,0.2907154935018988,-0.5554156253195902,1.62352545007923,-0.6423047240857054
True,1.306845913732902,2.188263258977309,-0.018044605443024452,-0.45714616512989187,0.33374337718841474
True,0.8808295956525803,-0.9584044023269037,0.054287539662483876,2.3012750009362133,0.48416118016339943
True,0.5792177691177682,-2.1342808215394102,0.9973223051674839,0.552944937469267,0.055038954536807454
True,0.349256134145307,-2.3170443943959707,0.14752565494328285,-0.7061348557042847,-0.2301188249805206
True,0.38467952135956535,-2.3819162970128556,0.0702583892424516,-0.648624798306413,-0.22960337761859728
True,0.5015008023256131,0.013176055443559471,-2.1462694963937845,2.626982602002013,1.2548059599035484
True,1.5285222568324095,2.6303509397371934,-0.351097252009526,-0.9040394203829586,0.05354921672311766
True,0.13478941360260546,-2.2688225618159215,0.006006385471484238,0.43712682045578627,1.2874895462443734
True,1.064456601938201,-0.14899801348342337,-0.15079489594832118,0.733289347246434,-0.9420107538495054
True,0.7468549052529756,-0.1639517877139739,-0.15945260126578903,1.1323478035128862,-0.24110720918127912
True,0.00827106615302762,-1.28064360232603,-0.17463931794867088,-0.8864803971165616,0.4284224561170896
True,0.4510617986084777,-1.8941876839191962,0.6028938402774476,0.5207700506315756,0.4128458263854412
True,-0.2395811636504128,-2.435412432770664,0.3951671846926605,-0.8161876199328841,-0.08563491894516159
True,0.9827160953045956,-0.33670523035898886,0.02656922988841167,0.17624431520924924,0.27161271352264643
True,2.1014856103301818,3.1678105753007277,-0.22556441757742793,-1.4718850790750664,0.6342158504706507
True,0.6650332607401833,-0.0862949929538931,0.3570489189501387,-1.3841930851253434,0.4130869670479717
True,2.6237874824078835,2.5464941085337225,-0.3833300111078521,0.5560284920178701,0.18611301047977083
True,1.0557564595447784,-1.1587958515380898,0.6498785274675147,-0.0352374551453288,-0.8404349747074344
True,0.8744334430228883,1.1256727201888195,-1.0730258781656996,-0.11668665648733349,0.006388475719191695
True,0.052853635723943235,-0.2643759795902613,-2.700588083354595,-0.05524987097840555,-0.30051842349100716
True,-0.0007530005036997649,-0.3159918967261905,-2.725767174504852,-0.08597112896560524,-0.3030265420116437
True,1.8138497784537326,1.1389410782476717,-1.7090112741380352,-0.42077034446942957,0.3935752695366183
True,-0.03167528100400149,0.4546971538047715,-1.228010062090368,-0.9771607801076028,-0.7342575094786985
True,2.496160499732752,2.31746293944883,0.40401288205627284,0.8649301052037374,-0.08115900616329837
True,1.871784044403274,1.0957176386944785,0.07229316355289313,0.6577949990384706,0.02006050015532085
True,1.787934438560508,1.11802642577565,0.09734900868249961,0.6184282365965224,0.1018419945589299
True,-0.322246045117413,-0.8021644785382455,2.2070585393852076,-1.2289465341302772,-0.8520349391356254
True,-0.2989327415346029,-1.1341682192169769,1.0106328596956646,-0.8904428276894069,-0.6992064314932662
True,-0.18994898124129506,-1.2978788364601008,1.3958202337259276,0.904811365650188,1.0489916574393598
True,0.6910739613582423,-2.241253065126318,1.2108251844948155,-0.429457112825765,0.09071269294269935
True,0.7380091513221415,-1.3637715583664933,1.130987764806941,1.3491125686490653,0.739509524831947
True,1.062499232242592,0.5043127145433136,0.10682625736651762,0.6898907463377443,-0.622670334777801
True,1.9945103778685327,2.288340716781842,-1.3927339280539939,-0.2082457618414206,0.4202311799874166
True,1.7742412076548248,2.64319531002944,-1.4250930708501854,-0.6855404937418689,0.14801656142930003
True,1.3513541927118216,1.4943170194590987,-0.6509452008969376,-0.45654516386820093,-0.908172595229583
True,2.0992456917911086,1.9993474657560661,-1.1799825390267753,0.12536199105085852,0.6715896441370449
True,2.3024957407600546,2.6772200073813064,-0.04387115154629369,-0.5213247279326054,-0.20239932951845502
True,1.610599369558552,-0.5532895765110809,-1.282474238908016,1.2910558543147441,0.6898780705283316
True,2.5976210392542525,3.6899505847397704,-0.2778602752797312,-0.9280466533327444,0.277616060040949
True,0.3083859228479142,0.12817977762418173,-1.545233339642507,0.8254486040279302,0.858195273090663
True,-0.2939810051744029,1.706675067975204,-0.3524893230111424,-0.8552473103776186,-0.9305838168063457
True,0.524341791112477,-0.4038102807727479,-1.0713341601397093,0.7703957596797073,-0.4768049290066073
True,0.9653456848486828,2.621576930088637,1.3746108123976595,-0.018820270329630108,0.7491550000737046
True,2.33630014288928,0.16134333802333164,0.708166727022512,1.8943994502223243,-0.2853438019297146
True,2.194715167044167,1.6485123865795475,0.15974741663354777,0.21898629477552245,0.460105886253408
True,0.9664896864566268,-0.5894935483492971,1.2488920827815835,0.12023530214266226,-0.35626188019664584
True,-0.7713730661192542,-1.580644501975558,-1.4044371509664506,0.5533647267581714,-0.9177128020200895
True,-0.29274746536531504,-0.9271687067234264,1.4565253936165174,-1.0751902728655345,-0.432010190366307
True,1.0306374060876118,-1.5639331828796064,-0.7835276320671452,0.5656507539573288,-0.8118407630693995
True,0.8310072435381493,0.5283362408709666,-0.8175872139333485,-0.5752999290830686,-0.5225269975294167
True,0.76187116856488,0.5233490193221402,-0.8817285171324849,-0.5979474085711021,-0.5524813981782558
True,0.859306651328964,0.5512609475597803,-0.8076495324540713,-0.5422034782655545,-0.5369439453427659
True,0.897000700736013,-0.800928951187709,-0.42737180590086943,-0.4941607456519925,-0.3214526557613981
True,1.184455276936868,-0.7384983374809738,-0.5402860040349072,-0.33120870767967825,-0.40832553425357565
True,-0.7728254109385643,-1.8144349038301204,-0.35212866976240254,1.0493056850851925,0.6811463061997786
True,0.5699809151638131,-2.094444081435084,-2.3375936024603914,0.5832715701977773,0.9157302972959785
True,0.6661634009213425,0.3059561211266146,0.036650641772922085,0.3060090467010992,0.4444855483696041
True,1.1433736142455158,-0.030342708416502346,-1.5038558644420124,0.9197188300134758,-0.08927962898658275
True,1.1503966093771636,-0.024375461849850667,-1.4308741286098925,0.894886144311142,-0.10724397768273473
True,0.4081328382551224,1.0789381492178167,1.189061703211233,0.8389949337138184,-2.286769789572742
True,1.2128555121667293,-0.7428632676396729,0.1623957378342624,-0.4390973369922843,-0.06347769876662289
True,1.5356453835915422,-0.2510533691221723,-0.013736658190401915,-0.5954115303824912,0.19234026145545194
True,0.7366035603297605,-1.1584423027972153,-0.4179629786117348,0.461170948842926,1.5921311985982842
True,-0.5667977337385636,-1.3579286566203086,-0.8241556925264598,0.7902822869447993,1.0779874107183882
True,-0.659912767409752,-1.8229894226135832,-0.899375808975892,1.2971121838447697,1.019192140137481
True,1.6003470278442338,0.29090468958959004,0.281612340004037,-0.7556083010269082,0.3997329133018299
True,0.2583590893346463,-0.020636962420362812,1.9435379558839032,-0.2445451528554419,-0.3369494110663144
True,4.154651437697675,1.6263579605475098,-0.8641026791158579,2.7165499333132623,-1.3897293751873705
True,2.019206481532069,2.50543234233764,0.5722881913600809,-0.3898869356705772,0.5837609451124315
True,0.5578815403285764,0.14199679759047018,-0.714008480218564,0.3859868134131331,-0.057976256524109
True,2.342551301324166,1.9874238673217448,-1.18465987233412,0.15204915693371251,0.7813346830113623
True,0.39100180914345006,-0.8266014411611435,1.0555355887780848,0.12082979234577464,-0.24582513394203076
True,0.2660471477353519,-1.8638822101411945,0.20832873356527948,0.9134909812252995,0.9216497341619889
True,1.2910857796208397,-0.6982868700135744,0.19377259676137573,-0.33654325683563296,-0.1299171717716183
True,0.2765097682507587,-2.3518426247157875,0.4265836891279728,-0.33708293184913013,0.12799002031354526
True,1.265096099774574,0.6508395271785704,-0.18525176747944386,-0.815484290816472,0.13858531820837167
True,0.42679322787230173,-1.5898058806202429,-0.361813615498448,-0.9217635988697663,0.24481060359941187
True,0.25799981114899123,-1.9909533157030896,0.26798063694533664,-0.09549835798474261,0.10073687145675281
True,2.149513026983396,1.2585628622152478,-1.753497154809436,-0.019811781678333966,0.27123283592004205
True,-0.0894592094751889,-0.8843978311679827,-0.4004579933647042,0.8154208133651112,0.5286274058200707
True,0.20029447374205325,-0.2652079097280821,-0.2740278328322178,2.764283929832728,0.3700838904904229
True,0.8848453951330477,1.3999173910063964,0.24714209294968933,0.039559062854970475,0.35440781482643896
True,-0.20787230188488756,0.07647681174085853,0.7466337943969601,-0.10781625314744042,-0.020908119507988203
True,1.2320828520792309,1.164367458344337,-0.26977584693563345,-0.336318382296986,0.2518026436152468
True,0.6485897996005904,-0.08169998380726924,-0.13598255529906603,2.153005156824587,-0.20370046846551162
True,0.7617817915203011,-0.11552357471990245,-0.10714807829857934,2.1557769016038373,-0.2079870843399271
True,0.9935999822139515,0.0015994413082188832,-0.0859118422398872,-0.09679270793708249,-0.12023682639433256
True,-0.43379325371099864,-2.6020213356798987,-1.0643441564436036,-0.10591635791899064,-0.053044112230621894
True,2.698191950645653,2.8625589508613025,-1.0322958283408366,0.23995969550535678,0.4613650045496715
